status	read_id	taxid	V4	V5	domain	phylum	class	order	family	genus	species
C	M06338:88:000000000-JCJ4V:1:1104:2769:17835	45185	233|194	3:7 1:2 3:51 45185:5 3:3 45185:5 3:5 1672:2 3:14 1672:3 3:2 1672:1 3:5 1673:7 1727:1 1673:2 0:8 1674:5 0:1 1673:3 45182:3 1673:28 1672:3 3:1 1672:5 3:20 1:7 |:| 1:7 3:20 1672:5 3:1 1672:3 1673:28 45182:3 1673:3 0:1 1674:5 0:8 1673:2 1727:1 1673:7 3:5 1672:1 3:2 1672:3 3:14 1672:2 3:5 45185:5 3:3 45185:5 3:21	Bacteria	Firmicutes	Bacilli	Caldalkalibacillales	Caldalkalibacillaceae	Caldalkalibacillus	NA
C	M06338:88:000000000-JCJ4V:1:1104:4772:17854	45185	234|165	3:8 1:2 3:51 45185:4 1673:5 45185:4 3:37 1673:3 45185:1 1673:5 45185:1 1673:2 45185:6 1673:1 45185:15 1673:19 1672:3 3:1 1672:5 3:20 1:7 |:| 1:7 3:20 1672:5 3:1 1672:3 1673:19 45185:15 1673:1 45185:6 1673:2 45185:1 1673:5 45185:1 1673:3 3:37 45185:4 1673:1	Bacteria	Firmicutes	Bacilli	Caldalkalibacillales	Caldalkalibacillaceae	Caldalkalibacillus	NA
C	M06338:88:000000000-JCJ4V:1:1104:14726:18033	44507	207|157	1:7 3:13 44507:5 0:11 3:128 1:2 3:7 |:| 3:7 1:2 3:114	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas	NA
C	M06338:88:000000000-JCJ4V:1:1104:23041:18134	48797	251|93	4:50 0:7 4:5 0:2 48797:5 4:148 |:| 4:59	Nucletmycea	Ascomycota	Saccharomycetes	Saccharomycetales	Debaryomycetaceae	Candida-Lodderomyces clade	NA
C	M06338:88:000000000-JCJ4V:1:1104:20678:18146	45185	233|215	1:7 3:20 1672:5 3:1 1672:3 1673:19 45185:15 1673:1 45185:6 1673:2 45185:1 1673:5 45185:1 1673:3 3:37 45185:4 1673:5 45185:4 3:51 1:2 3:7 |:| 3:7 1:2 3:51 45185:4 1673:5 45185:4 3:37 1673:3 45185:1 1673:5 45185:1 1673:2 45185:6 1673:1 45185:15 1673:19 1672:3 3:1 1672:5 3:9	Bacteria	Firmicutes	Bacilli	Caldalkalibacillales	Caldalkalibacillaceae	Caldalkalibacillus	NA
C	M06338:88:000000000-JCJ4V:1:1104:15705:18182	49640	250|236	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:28 |:| 4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 0:6 47666:1 0:5	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1104:23594:18306	49640	250|113	4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 48920:1 4:5 47666:1 4:5 48920:1 49640:13 |:| 4:79	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1104:17339:18325	46333	251|147	1:7 3:26 3303:3 3:5 3303:4 46333:47 46187:5 2375:2 3:30 2375:5 0:1 46347:5 3:7 2421:5 46347:9 3:28 1:2 3:12 0:14 |:| 0:15 3:12 1:2 3:28 46347:9 2421:5 3:7 46347:5 0:1 2375:5 3:24	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Hydrogenophilaceae	uncultured	NA
C	M06338:88:000000000-JCJ4V:1:1104:17553:18520	49640	250|224	4:92 12385:5 0:7 4432:5 0:15 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:28 |:| 4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1104:8561:18552	1707	208|202	1:7 3:19 1673:1 3:5 1672:1 3:8 0:7 1688:2 0:22 1707:12 3:1 1680:4 3:85 |:| 3:85 1680:4 3:1 1707:12 0:22 1688:2 0:7 3:8 1672:1 3:5 1673:1 3:20	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	NA
C	M06338:88:000000000-JCJ4V:1:1104:14871:18607	46463	232|180	3:7 1:2 3:37 46449:3 3:5 46454:5 3303:11 3:53 46463:8 0:24 46463:2 3:34 1:7 |:| 1:7 3:34 46463:2 0:24 46463:8 3:53 3303:11 46454:5 3:2	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia-Shigella	NA
C	M06338:88:000000000-JCJ4V:1:1104:25261:18963	49640	249|196	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:27 |:| 4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:3	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1104:19018:19024	26058	207|203	3:7 1:2 3:61 2421:5 2379:3 2375:2 2379:7 2421:4 0:4 26058:1 0:1 26058:7 3:61 0:1 3:7 |:| 3:7 0:1 3:61 26058:7 0:1 26058:1 0:4 2421:4 2379:7 2375:2 2379:3 2421:5 3:61 1:2 3:3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	NA
C	M06338:88:000000000-JCJ4V:1:1104:17592:19041	49640	250|202	4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 48920:1 4:5 47666:1 4:5 48920:1 49640:13 |:| 4:31 47666:8 4:71 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:9	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1104:10610:19478	49640	250|181	4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 48920:1 4:5 47666:1 4:5 48920:1 49640:13 |:| 4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:2	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1104:7133:19599	49640	250|230	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:28 |:| 4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 48920:1 4:5	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1104:12160:19627	1707	206|186	1:5 3:19 1673:1 3:5 1672:1 3:8 1673:2 3:7 0:3 3:5 0:7 1707:3 0:1 1707:1 0:4 1707:10 3:1 1680:4 3:85 |:| 3:85 1680:4 3:1 1707:10 0:4 1707:1 0:1 1707:3 0:7 3:5 0:3 3:7 1673:2 3:8 1672:1 3:5 1673:1 3:4	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	NA
C	M06338:88:000000000-JCJ4V:1:1104:20673:19650	49640	248|198	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:26 |:| 4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:5	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1104:21424:19755	1688	229|177	3:2 0:7 3:101 1673:3 3:1 1688:14 1680:1 1688:17 1673:6 1672:13 3:1 1672:6 3:19 1:4 |:| 1:7 3:19 1672:6 3:1 1672:13 1673:6 1688:17 1680:1 1688:14 3:1 1673:3 3:55	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
C	M06338:88:000000000-JCJ4V:1:1104:21866:19835	43534	206|179	3:1 1:2 3:109 43309:5 3:19 0:3 3:2 0:2 43534:1 0:5 3:15 0:1 1:2 3:5 |:| 3:5 1:2 0:1 3:15 0:5 43534:1 0:2 3:2 0:3 3:19 43309:5 3:85	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	NA
C	M06338:88:000000000-JCJ4V:1:1104:17513:19963	1688	219|218	3:71 1688:5 1673:3 3:24 0:9 3:15 1672:7 3:24 1672:2 3:23 45558:2 |:| 45558:2 3:23 1672:2 3:24 1672:7 3:15 0:9 3:24 1673:3 1688:5 3:70	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
C	M06338:88:000000000-JCJ4V:1:1104:6135:20043	49640	250|187	4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 48920:1 4:5 47666:1 4:5 48920:1 49640:13 |:| 4:94 0:8 4:1 0:1 4:5 0:1 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:2	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1104:24829:20065	3818	216|168	3:86 3786:5 3818:3 0:2 3818:3 0:1 3818:33 3799:5 3:37 1:7 |:| 1:7 3:37 3799:5 3818:33 0:1 3818:3 0:2 3818:3 3786:5 3:29 46531:1 3:3 0:5	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	NA
C	M06338:88:000000000-JCJ4V:1:1104:6267:20120	14689	220|153	3:90 3786:5 14689:3 3799:2 14689:2 0:10 14689:5 0:17 14689:4 3799:3 3:45 |:| 3:45 3799:3 14689:4 0:17 14689:5 0:10 14689:2 3799:2 14689:3 3786:5 3:23	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Vulcaniibacterium	NA
C	M06338:88:000000000-JCJ4V:1:1104:8071:20213	2852	207|207	1:7 3:20 2852:5 3:4 2852:5 2844:4 2852:1 2379:5 3:1 2852:7 3:105 1:2 3:7 |:| 3:7 1:2 3:68 2379:3 3:7 2852:9 3:1 2852:3 2379:5 3:9 2852:7 3:1 2379:5 2852:1 2844:4 2852:5 3:4 2852:5 3:20 1:7	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
C	M06338:88:000000000-JCJ4V:1:1104:21400:20223	49640	250|212	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:28 |:| 4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:19	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1104:18600:20266	49640	250|201	4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 48920:1 4:5 47666:1 4:5 48920:1 49640:13 |:| 4:109 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:9	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1104:19392:20623	49640	251|232	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:29 |:| 4:65 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 48920:1 4:5 47666:1	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1104:5345:20684	48647	240|196	4:2 1:17 4:2 1:4 4:6 1:9 4:11 1:17 4:5 1:1 4:1 1:3 47667:11 48518:1 47673:5 47666:3 48647:2 47667:5 4:1 47673:1 4:7 48518:8 48647:1 48518:6 48647:1 47666:3 48518:5 48643:1 47666:3 4:7 47572:1 4:2 1:45 4:9 |:| 4:86 46958:5 4:31 47673:1 4:3 1:5 4:15 1:4 4:2 1:10	Nucletmycea	Ascomycota	Sordariomycetes	Magnaporthales	Magnaporthaceae	Ophioceras	NA
C	M06338:88:000000000-JCJ4V:1:1104:15483:20688	49640	250|227	4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 48920:1 4:5 47666:1 4:5 48920:1 49640:13 |:| 4:47 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:31 47666:1 4:36	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1104:4895:20753	43534	208|125	0:5 3:3 0:5 3:15 43309:5 3:71 43490:4 43416:3 43490:1 43309:1 43534:1 43309:8 43490:5 43309:1 43534:4 43309:5 3:14 0:2 3:16 0:1 1:2 3:2 |:| 3:2 1:2 0:1 3:16 0:2 3:14 43309:5 43534:4 43309:1 43490:5 43309:8 43534:1 43309:1 43490:1 43416:3 43490:4 3:21	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	NA
C	M06338:88:000000000-JCJ4V:1:1104:14922:20763	49640	250|226	4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 48920:1 4:5 47666:1 4:5 48920:1 49640:13 |:| 4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:4	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1104:14573:20818	49640	250|168	4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 48920:1 4:5 47666:1 4:5 48920:1 49640:13 |:| 4:31 0:8 4:8 0:2 4:61 49599:3 4:5 49640:6 48920:4 49640:6	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1104:18020:20935	1688	219|194	3:15 1672:6 3:1 1672:13 1673:6 1688:17 1680:1 1688:14 3:1 1673:3 3:50 1672:7 3:6 1672:1 3:10 1680:4 3:25 0:5 |:| 0:5 3:25 1680:4 3:10 1672:1 3:6 1672:7 3:50 1673:3 3:1 1688:14 1680:1 1688:17 1673:6 1672:10	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
C	M06338:88:000000000-JCJ4V:1:1104:13342:21246	1688	230|177	3:55 45624:1 3:56 1688:3 0:11 1680:1 0:1 1688:3 0:13 1680:4 1672:15 3:1 1672:6 3:19 1:7 |:| 1:7 3:19 1672:6 3:1 1672:15 1680:4 0:13 1688:3 0:1 1680:1 0:11 1688:3 3:56 45624:1 3:2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
C	M06338:88:000000000-JCJ4V:1:1104:20588:21328	49640	250|170	4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 48920:1 4:5 47666:1 4:5 48920:1 49640:13 |:| 4:110 49599:3 4:5 49640:6 48920:4 49640:8	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1104:7240:21345	47962	250|116	4:14 0:9 4:5 0:2 4:1 0:11 4:9 1:20 4:18 47572:1 4:7 47572:7 4:2 47572:1 4:4 47572:7 4:1 47572:5 4:30 1:29 4:20 47673:9 47962:4 |:| 1:11 4:64 1:3 4:1 1:3	Nucletmycea	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
C	M06338:88:000000000-JCJ4V:1:1104:14612:21403	1837	214|177	3:88 1673:3 1688:5 3:41 0:2 3:5 0:4 1837:6 1672:9 3:10 1:7 |:| 1:7 3:10 1672:9 1837:6 0:4 3:5 0:2 3:41 1688:5 1673:3 3:51	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
C	M06338:88:000000000-JCJ4V:1:1104:23296:21472	1688	229|126	1:7 3:19 1672:6 3:1 1672:13 1673:6 1688:17 1680:1 1688:14 3:1 1673:3 3:5 45295:1 0:14 45295:3 0:5 45295:4 3:1 45295:4 3:59 0:5 3:6 |:| 3:6 0:5 3:59 45295:4 3:1 45295:4 0:5 45295:3 0:5	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
C	M06338:88:000000000-JCJ4V:1:1104:22420:21607	49640	249|146	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:27 |:| 4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:25	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1104:8663:21644	43534	200|181	3:93 43490:4 43416:3 43490:1 43309:1 43534:1 43309:8 43490:5 43309:1 43534:4 43309:5 3:33 1:7 |:| 1:7 3:33 43309:5 43534:4 43309:1 43490:5 43309:8 43534:1 43309:1 43490:1 43416:3 43490:4 3:74	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	NA
C	M06338:88:000000000-JCJ4V:1:1104:27113:21919	49640	244|161	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:22 |:| 4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:7 0:5 4:7 47089:3 4:9 0:5 4:12	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1104:9029:22034	43700	184|158	3:71 43700:2 43309:3 43700:39 0:17 43309:5 0:2 3:11 |:| 1:3 3:20 0:2 43309:5 0:17 43700:39 43309:3 43700:2 3:33	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Saccharopolyspora	NA
C	M06338:88:000000000-JCJ4V:1:1104:10981:22097	1688	232|216	1:7 3:43 1680:3 3:5 1680:7 0:9 1680:5 0:5 3:5 1688:3 3:97 1:2 3:7 |:| 3:7 1:2 3:97 1688:3 3:5 0:5 1680:5 0:9 1680:7 3:5 1680:3 3:34	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
C	M06338:88:000000000-JCJ4V:1:1104:8055:22382	49640	250|209	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:28 |:| 4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:16	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1104:18243:22496	49640	250|79	4:32 4432:3 4:22 0:5 4:2 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 48920:1 4:5 47666:1 4:5 48920:1 49640:13 |:| 4:45	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1104:7145:22566	49640	250|196	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:28 |:| 4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:3	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1104:25418:22608	47941	251|144	4:66 46958:1 4:5 46958:1 4:127 47941:3 0:7 47938:5 4:1 47942:1 |:| 4:110	Nucletmycea	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Cladophialophora	NA
C	M06338:88:000000000-JCJ4V:1:1104:7186:22749	49640	250|146	4:110 49599:3 4:5 49640:6 48920:4 49640:16 48920:1 4:5 47666:1 4:5 48920:1 4:2 49640:29 4:28 |:| 4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:25	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1104:15917:22892	14689	232|223	1:7 3:38 3799:3 14689:38 3799:2 14689:3 3786:5 3:24 3303:5 3:1 3303:8 3:6 26752:4 3:54 |:| 3:54 26752:4 3:6 3303:8 3:1 3303:5 3:24 3786:5 14689:3 3799:2 14689:38 3799:3 3:36	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Vulcaniibacterium	NA
C	M06338:88:000000000-JCJ4V:1:1104:12114:23243	1707	189|154	3:23 1707:5 0:5 1680:5 0:21 1680:2 0:3 1680:4 1673:1 3:86 |:| 3:86 1673:1 1680:4 0:3 1680:2 0:21 1680:3	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	NA
C	M06338:88:000000000-JCJ4V:1:1104:9157:23272	1688	179|179	1:6 3:20 1672:14 1686:5 1673:6 1688:13 0:2 1688:3 0:5 1688:5 0:5 1673:3 0:5 3:5 0:1 3:47 |:| 3:47 0:1 3:5 0:5 1673:3 0:5 1688:5 0:5 1688:3 0:2 1688:13 1673:6 1686:5 1672:14 3:20 1:6	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
C	M06338:88:000000000-JCJ4V:1:1104:26229:23308	49640	222|148	4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 |:| 4:27 47962:4 0:26 4:53 49599:3 4:1	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1104:4521:23401	49640	250|138	4:64 49640:5 4:2 49640:1 4:1 49640:1 4:5 49640:1 4:1 49640:5 48920:1 4:40 47666:1 4:31 49640:29 4:2 48920:1 4:5 47666:1 4:5 48920:1 49640:13 |:| 4:104	Nucletmycea	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	NA
C	M06338:88:000000000-JCJ4V:1:1104:15243:23413	48978	251|148	4:139 46958:1 4:1 46848:3 4:17 46848:1 48922:5 4:2 48978:5 46848:1 4:3 48978:5 4:1 46848:5 4:28 |:| 4:111 49242:3	Nucletmycea	Basidiomycota	Agaricomycetes	Agaricales	Hygrophoraceae	Hygrocybe	NA
C	M06338:88:000000000-JCJ4V:1:1104:11431:23423	47962	221|177	4:37 47024:5 4:12 47024:1 47023:3 4:20 1:10 4:35 47962:24 47666:33 4:3 47962:4 |:| 4:23 1:5 4:8 46958:5 47666:1 4:9 1:20 4:18 47572:1 4:7 47572:7 4:2 47572:1 4:4 47572:7 4:1 47572:5 4:19	Nucletmycea	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
C	M06338:88:000000000-JCJ4V:1:1104:14743:23527	45185	111|111	1:4 3:20 44440:5 3:1 0:3 1673:5 0:5 1673:9 45185:15 1673:1 45185:6 1673:2 45185:1 |:| 45185:1 1673:2 45185:6 1673:1 45185:15 1673:9 0:5 1673:5 0:3 3:1 44440:5 3:20 1:4	Bacteria	Firmicutes	Bacilli	Caldalkalibacillales	Caldalkalibacillaceae	Caldalkalibacillus	NA
C	M06338:88:000000000-JCJ4V:1:1104:22364:23552	1688	160|91	3:7 1:2 3:101 1673:3 3:1 1688:12 |:| 1:7 3:19 1673:6 3:1 1672:3 1673:5 1680:2 1672:3 1673:6 1688:5	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
C	M06338:88:000000000-JCJ4V:1:1104:11179:23607	3723	232|221	3:7 1:2 3:93 2375:5 3718:7 3723:15 0:12 3723:5 0:1 3718:5 0:3 3303:2 3723:3 3:31 1:7 |:| 1:7 3:31 3723:3 3303:2 0:3 3718:5 0:1 3723:5 0:12 3723:15 3718:7 2375:5 3:91	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
C	M06338:88:000000000-JCJ4V:1:1104:20055:23771	45185	233|214	3:7 25141:2 3:37 0:1 3:11 0:11 45185:4 3:37 1673:3 45185:1 1673:5 45185:1 1673:2 45185:6 1673:1 45185:15 1673:19 1672:3 3:1 1672:5 3:27 |:| 3:27 1672:5 3:1 1672:3 1673:19 45185:15 1673:1 45185:6 1673:2 45185:1 1673:5 45185:1 1673:3 3:37 45185:4 0:11 3:11 0:1 3:27	Bacteria	Firmicutes	Bacilli	Caldalkalibacillales	Caldalkalibacillaceae	Caldalkalibacillus	NA
C	M06338:88:000000000-JCJ4V:1:1104:7812:23812	48663	251|172	4:161 0:10 4:1 0:13 4:2 0:5 4:7 47489:1 0:5 4:10 48663:2 |:| 4:66 46958:1 4:5 46958:1 4:60 47673:5	Nucletmycea	Ascomycota	Sordariomycetes	Microascales	Halosphaeriaceae	Corollospora	NA
C	M06338:88:000000000-JCJ4V:1:1104:24908:24074	1688	250|150	3:21 0:5 3723:3 0:14 1673:5 3:7 1672:7 1673:1 1672:2 3:31 1673:1 3:5 1688:5 3:3 0:5 1674:5 0:6 1674:1 1673:7 1680:1 1674:7 1680:7 3:39 1:7 3:8 0:13 |:| 0:30 3:8 1:7 3:39 1680:7 1674:7 1680:1 1673:7 1674:1 0:6 1674:3	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
C	M06338:88:000000000-JCJ4V:1:1104:17876:24301	47962	227|95	1:11 4:64 1:3 4:1 1:9 4:35 47962:24 47666:33 4:3 47962:4 4:5 47962:1 |:| 4:22 1:5 4:8 46958:5 0:8 4:2 0:5 1:1 12385:2 49690:3	Nucletmycea	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
