genus	reads	relative_abundance	percent
Nakamurella	10	6.49443426983076e-05	0.00649443426983076
P3OB-42	10	6.49443426983076e-05	0.00649443426983076
Pontibacillus	10	6.49443426983076e-05	0.00649443426983076
Rhodoplanes	10	6.49443426983076e-05	0.00649443426983076
Shinella	10	6.49443426983076e-05	0.00649443426983076
Sideroxydans	10	6.49443426983076e-05	0.00649443426983076
Sporosarcina	10	6.49443426983076e-05	0.00649443426983076
Thiomicrorhabdus	10	6.49443426983076e-05	0.00649443426983076
Bergeyella	9	5.84499084284768e-05	0.00584499084284768
Brachybacterium	9	5.84499084284768e-05	0.00584499084284768
Candidatus Cryptoprodotis	9	5.84499084284768e-05	0.00584499084284768
Candidatus Nitrotoga	9	5.84499084284768e-05	0.00584499084284768
Chaetomium	9	5.84499084284768e-05	0.00584499084284768
Clostridium sensu stricto 1	9	5.84499084284768e-05	0.00584499084284768
Conchiformibius	9	5.84499084284768e-05	0.00584499084284768
Diplomitoporus	9	5.84499084284768e-05	0.00584499084284768
Family XIII AD3011 group	9	5.84499084284768e-05	0.00584499084284768
Gymnoascus	9	5.84499084284768e-05	0.00584499084284768
Intestinibacter	9	5.84499084284768e-05	0.00584499084284768
Kocuria	9	5.84499084284768e-05	0.00584499084284768
Magnetospirillum	9	5.84499084284768e-05	0.00584499084284768
Neochlamydia	9	5.84499084284768e-05	0.00584499084284768
Peredibacter	9	5.84499084284768e-05	0.00584499084284768
Roseiarcus	9	5.84499084284768e-05	0.00584499084284768
Talaromyces	9	5.84499084284768e-05	0.00584499084284768
UTBCD1	9	5.84499084284768e-05	0.00584499084284768
Verminephrobacter	9	5.84499084284768e-05	0.00584499084284768
Zymoseptoria	9	5.84499084284768e-05	0.00584499084284768
alphaI cluster	9	5.84499084284768e-05	0.00584499084284768
Berlesiella	8	5.1955474158646e-05	0.0051955474158646
Blastococcus	8	5.1955474158646e-05	0.0051955474158646
Bryobacter	8	5.1955474158646e-05	0.0051955474158646
Candidatus Accumulibacter	8	5.1955474158646e-05	0.0051955474158646
Candidatus Tremblaya	8	5.1955474158646e-05	0.0051955474158646
Cellulomonas	8	5.1955474158646e-05	0.0051955474158646
Chelatococcus	8	5.1955474158646e-05	0.0051955474158646
Chitinophaga	8	5.1955474158646e-05	0.0051955474158646
Chryseomicrobium	8	5.1955474158646e-05	0.0051955474158646
Clavaria	8	5.1955474158646e-05	0.0051955474158646
Corallococcus	8	5.1955474158646e-05	0.0051955474158646
Desulfovibrio	8	5.1955474158646e-05	0.0051955474158646
Elusimicrobium	8	5.1955474158646e-05	0.0051955474158646
Endozoicomonas	8	5.1955474158646e-05	0.0051955474158646
Faecalibaculum	8	5.1955474158646e-05	0.0051955474158646
Fusarium	8	5.1955474158646e-05	0.0051955474158646
Gemella	8	5.1955474158646e-05	0.0051955474158646
Gracilibacillus	8	5.1955474158646e-05	0.0051955474158646
Microlunatus	8	5.1955474158646e-05	0.0051955474158646
Parasphingopyxis	8	5.1955474158646e-05	0.0051955474158646
Ptolemeba	8	5.1955474158646e-05	0.0051955474158646
Rhizobacter	8	5.1955474158646e-05	0.0051955474158646
Roseomonas	8	5.1955474158646e-05	0.0051955474158646
TM7a	8	5.1955474158646e-05	0.0051955474158646
Tilletiopsis	8	5.1955474158646e-05	0.0051955474158646
hgcI clade	8	5.1955474158646e-05	0.0051955474158646
Ancylobacter	7	4.54610398888153e-05	0.00454610398888153
Asticcacaulis	7	4.54610398888153e-05	0.00454610398888153
Candidatus Chlorothrix	7	4.54610398888153e-05	0.00454610398888153
Clade Ia	7	4.54610398888153e-05	0.00454610398888153
Conioscypha	7	4.54610398888153e-05	0.00454610398888153
Desulfuribacillus	7	4.54610398888153e-05	0.00454610398888153
Diatrypasimilis	7	4.54610398888153e-05	0.00454610398888153
Euzebya	7	4.54610398888153e-05	0.00454610398888153
Frankia	7	4.54610398888153e-05	0.00454610398888153
Kirschsteiniothelia	7	4.54610398888153e-05	0.00454610398888153
Lentisphaera	7	4.54610398888153e-05	0.00454610398888153
Limibaculum	7	4.54610398888153e-05	0.00454610398888153
OM43 clade	7	4.54610398888153e-05	0.00454610398888153
Paraliobacillus	7	4.54610398888153e-05	0.00454610398888153
Pseudoclavibacter	7	4.54610398888153e-05	0.00454610398888153
Pusillimonas	7	4.54610398888153e-05	0.00454610398888153
Rickettsia	7	4.54610398888153e-05	0.00454610398888153
Ruminococcus	7	4.54610398888153e-05	0.00454610398888153
Saitozyma	7	4.54610398888153e-05	0.00454610398888153
Sandaracinobacter	7	4.54610398888153e-05	0.00454610398888153
Teratosphaeria	7	4.54610398888153e-05	0.00454610398888153
Tetrasphaera	7	4.54610398888153e-05	0.00454610398888153
Thiohalocapsa	7	4.54610398888153e-05	0.00454610398888153
Trichosporon	7	4.54610398888153e-05	0.00454610398888153
Tumebacillus	7	4.54610398888153e-05	0.00454610398888153
